OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_3731	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum	Fungi	99.556	100
OTU_593	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma variolosum	Fungi	100	99
OTU_520	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Hyphodermella	Hyphodermella rosae	Fungi	100	84
OTU_143	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex lacteus	Fungi	98.01	89
OTU_1283	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Junghuhnia	Junghuhnia nitida	Fungi	98.421	84
OTU_3720	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Laetiporus	Laetiporus sulphureus	Fungi	99.556	100
OTU_918	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus	Fungi	98.99	88
OTU_1459	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lopharia	Lopharia cinerascens	Fungi	93.778	100
OTU_688	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	Mycoacia fuscoatra	Fungi	99.517	92
OTU_1317	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	Mycoacia uda	Fungi	95.536	99
OTU_1751	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Neoantrodia	Neoantrodia leucaena	Fungi	98.667	100
OTU_1355	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Neofavolus		Fungi	96.889	100
OTU_1909	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Perenniporia	Perenniporia bostonensis	Fungi	95.556	100
OTU_406	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Perenniporia		Fungi	95.556	100
OTU_1799	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Perenniporia		Fungi	97.758	99
OTU_3407	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete livescens	Fungi	100	100
OTU_2414	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete rhodella	Fungi	100	100
OTU_543	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete		Fungi	96.07	100
OTU_2099	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerodontia	Phanerodontia chrysosporium	Fungi	100	100
OTU_2002	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia acerina	Fungi	99.556	100
OTU_3491	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Physisporinus	Physisporinus vitreus	Fungi	99.029	92
OTU_3166	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Polyporus	Polyporus varius	Fungi	97.436	87
OTU_1692	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Rigidoporus	Rigidoporus pouzarii	Fungi	98.969	86
OTU_832	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Scopuloides	Scopuloides hydnoides	Fungi	96.667	93
OTU_1954	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Scopuloides		Fungi	93.392	100
OTU_2357	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Incrustoporiaceae	Skeletocutis		Fungi	98.907	81
OTU_1167	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum bourdotii	Fungi	96.889	100
OTU_3425	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum		Fungi	98.361	81
OTU_2456	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes hirsuta	Fungi	96.889	100
OTU_1395	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes trogii	Fungi	99.556	100
OTU_370	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes versicolor	Fungi	95.339	100
OTU_1207	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Trametopsis		Fungi	97.143	92
OTU_2669	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Tyromyces	Tyromyces galactinus	Fungi	99.556	100
OTU_1004	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Eukaryota_kgd_Incertae_sedis	97.283	81
OTU_3484	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Eukaryota_kgd_Incertae_sedis	89.691	81
OTU_483	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae			Fungi	100	100
OTU_514	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	93.382	60
OTU_738	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	90.87	100
OTU_1109	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae			Fungi	100	100
OTU_1188	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae			Fungi	93.86	100
OTU_1238	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae			Fungi	100	100
OTU_1241	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae			Fungi	99.111	100
OTU_1267	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	98.551	92
OTU_1270	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae			Fungi	93.805	100
OTU_1348	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae			Fungi	97.423	86
OTU_1365	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	84.507	60
OTU_1501	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae			Fungi	98.396	83
OTU_1537	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	97.015	89
OTU_2103	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	97.11	77
OTU_3004	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae			Fungi	100	96
OTU_3780	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	94.737	100
OTU_3894	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae			Fungi	98.895	80
OTU_3895	Fungi	Basidiomycota	Agaricomycetes	Polyporales				Fungi	100	83
OTU_905	Fungi	Basidiomycota	Microbotryomycetes	Pseudoleucosporidium				Fungi	98.678	100
OTU_285	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Phragmidiaceae	Arthuriomyces	Arthuriomyces peckianus	Fungi	100	93
OTU_916	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Coleosporiaceae	Chrysomyxa	Chrysomyxa weirii	Fungi	100	80
OTU_431	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora epitea	Fungi	100	100
OTU_831	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora epitea	Fungi	98.667	100
OTU_169	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora medusae-populina	Fungi	94.196	99
OTU_472	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora		Fungi	96.035	99
OTU_2444	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia andropogonis	Fungi	99.556	100
OTU_2892	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia brachypodii	Fungi	95.755	94
OTU_1222	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia coronata	Fungi	95.633	100
OTU_1319	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia coronata	Fungi	94.828	100
OTU_2963	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia coronata	Fungi	92.609	100
OTU_3765	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia coronata	Fungi	100	100
OTU_3751	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia graminis	Fungi	98.113	94
OTU_3733	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia recondita	Fungi	99.454	81
OTU_1353	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia		Fungi	93.939	100
OTU_3325	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia		Fungi	99.111	100
OTU_3540	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia		Fungi	96	100
OTU_559	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia			0	0
OTU_3859	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia			0	0
OTU_507	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniastraceae	Uredinopsis	Uredinopsis filicina	Fungi	95.794	95
OTU_1218	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Cronartiaceae			Fungi	94.667	100
OTU_2009	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Cronartiaceae			Fungi	98.667	100
OTU_3790	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales				Fungi	80.097	88
OTU_3692	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Acanthophysellum	Acanthophysellum lividocoeruleum	Fungi	100	100
OTU_2110	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Aleurodiscus	Aleurodiscus canadensis	Fungi	100	81
OTU_3101	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Aleurodiscus	Aleurodiscus oakesii	Fungi	99.556	99
OTU_1278	Fungi	Basidiomycota	Agaricomycetes	Russulales	Amylostereaceae	Amylostereum	Amylostereum chailletii	Fungi	99.111	100
OTU_1213	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Dichostereum	Dichostereum effuscatum	Fungi	98.667	100
OTU_1613	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Dichostereum		Fungi	97.727	97
OTU_787	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora albobadia	Fungi	97.333	100
OTU_1257	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora gilbertsonii	Fungi	97.321	99
OTU_726	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora pseudoversicolor	Fungi	99.115	100
OTU_1691	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora quercina	Fungi	91.556	100
OTU_3861	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora septentrionalis	Fungi	99.55	99
OTU_1826	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora versiformis	Fungi	96.444	100
OTU_2794	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora versiformis	Fungi	95.111	100
OTU_239	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		Fungi	98.667	100
OTU_368	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		Fungi	90.667	100
OTU_945	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		Fungi	98.361	81
OTU_1178	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		Fungi	96.889	100
OTU_1313	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		Fungi	97.321	99
OTU_2174	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		Fungi	98.222	100
OTU_1130	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula		Eukaryota_kgd_Incertae_sedis	100	100
OTU_1880	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum sanguinolentum	Fungi	99.517	92
OTU_334	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum		Fungi	99.495	88
OTU_1971	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum		Fungi	97.99	88
OTU_2508	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum		Fungi	97.814	81
OTU_1403	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Xylobolus	Xylobolus frustulatus	Fungi	99.111	100
OTU_1371	Fungi	Basidiomycota	Agaricomycetes	Russulales					0	0
OTU_646	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae			Fungi	96.5	89
OTU_996	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae			Fungi	94.505	80
OTU_1848	Fungi	Basidiomycota	Agaricomycetes	Russulales				Fungi	95.133	99
OTU_2769	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae			Fungi	97.906	84
OTU_2494	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae			Viridiplantae	98.222	100
OTU_880	Fungi	Basidiomycota	Agaricomycetes	Russulales					0	0
OTU_3142	Fungi	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	Sakaguchiaceae	Sakaguchia		Fungi	99.099	99
OTU_2284	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum		Eukaryota_kgd_Incertae_sedis	100	81
OTU_2734	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum		Fungi	95.109	81
OTU_2973	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum		Fungi	90.099	89
OTU_268	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita			0	0
OTU_2905	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium	Septobasidium carestianum	Fungi	88.995	92
OTU_2793	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium		Fungi	97.368	100
OTU_1472	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces	Meniscomyces layueensis	Fungi	85.59	100
OTU_2024	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces	Meniscomyces layueensis	Fungi	84.388	100
OTU_2254	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces	Meniscomyces layueensis	Fungi	87.288	100
OTU_2677	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces	Meniscomyces layueensis	Fungi	84.549	100
OTU_3586	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces	Meniscomyces layueensis	Fungi	81.857	100
OTU_1359	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Eukaryota_kgd_Incertae_sedis	90.683	71
OTU_1821	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Eukaryota_kgd_Incertae_sedis	91.515	71
OTU_561	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Fungi	86.026	100
OTU_1277	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Fungi	82.278	100
OTU_2080	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Fungi	84.348	100
OTU_2208	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Fungi	82.008	100
OTU_2275	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales		Meniscomyces		Fungi	87.773	100
OTU_936	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeaceae	Phyllozyma		Fungi	98.222	100
OTU_3173	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeaceae	Phyllozyma		Fungi	95.556	100
OTU_692	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Colacogloeaceae	Colacogloea	Colacogloea terpenoidalis	Fungi	98.667	100
OTU_2939	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus azoricus	Fungi	99.558	100
OTU_969	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus colostri	Fungi	100	99
OTU_42	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula graminis	Fungi	100	100
OTU_571	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula toruloides	Fungi	93.833	100
OTU_961	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula		Fungi	98.361	81
OTU_1551	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula		Protista	100	100
OTU_12	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces roseus	Fungi	99.531	95
OTU_3827	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces roseus	Fungi	96.714	95
OTU_98	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces ruberrimus	Fungi	99.099	99
OTU_7	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces		Fungi	99.556	100
OTU_894	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces		Fungi	100	100
OTU_1096	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces		Fungi	96.396	99
OTU_1644	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces		Fungi	96.721	81
OTU_2482	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae			Fungi	98.222	100
OTU_3231	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Odontia	Odontia ferruginea	Fungi	95.556	100
OTU_3443	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Viridiplantae	98.23	100
OTU_1191	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		Fungi	99.556	100
OTU_1388	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae				0	0
OTU_1838	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae				0	0
OTU_2267	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae				0	0
OTU_2373	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia		Fungi	91.705	96
OTU_2627	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia		Fungi	94.009	96
OTU_3440	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia		Fungi	97.333	100
OTU_1416	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Sistotremastrum	Sistotremastrum guttuliferum		Fungi	96.018	100
OTU_2128	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	Subulicystidium brachysporum	Fungi	98.571	93
OTU_2379	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	Subulicystidium perlongisporum	Fungi	99.533	95
OTU_2701	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium		Fungi	93.805	100
OTU_2160	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora		Fungi	93.274	99
OTU_2250	Fungi	Basidiomycota	Agaricomycetes	Trechisporales				Fungi	91.63	100
OTU_2921	Fungi	Basidiomycota	Agaricomycetes	Trechisporales				Fungi	100	81
OTU_16	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera alba	Fungi	100	95
OTU_342	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium oberjochense	Fungi	99.556	100
OTU_1580	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium oberjochense	Fungi	97.345	100
OTU_2958	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium oberjochense	Fungi	97.333	100
OTU_1797	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Bulleromyces		Fungi	98.913	82
OTU_2649	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus uniguttulatus	Fungi	100	95
OTU_126	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus		Fungi	100	100
OTU_1152	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus		Fungi	94.667	100
OTU_3014	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus		Fungi	99.556	100
OTU_177	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia changbaiensis	Fungi	99.558	100
OTU_123	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia crocea	Fungi	99.115	100
OTU_751	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia fristingensis	Fungi	100	100
OTU_1631	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia heilongjiangensis	Fungi	100	100
OTU_15	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia hungarica	Fungi	100	95
OTU_1033	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia patagonica	Fungi	100	89
OTU_184	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia rishiriensis	Fungi	100	81
OTU_57	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia zsoltii	Fungi	96.903	100
OTU_110	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	98.23	100
OTU_326	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	97.345	100
OTU_694	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	92.641	100
OTU_1071	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	95.082	81
OTU_1367	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	96.018	100
OTU_1525	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	100	81
OTU_1744	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	98.361	81
OTU_1938	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	96.46	100
OTU_1960	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	92.14	100
OTU_2153	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	96.035	100
OTU_3037	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		Fungi	98.673	100
OTU_450	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	Fibulobasidium	Fibulobasidium inconspicuum	Fungi	98.122	95
OTU_205	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma		Fungi	87.391	100
OTU_603	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma		Fungi	92.889	100
OTU_686	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma		Fungi	94.222	100
OTU_1483	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma		Fungi	100	90
OTU_2439	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma		Fungi	94.667	100
OTU_482	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica	Fungi	95.775	95
OTU_875	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica	Fungi	98.122	95
OTU_2102	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica	Fungi	95.794	95
OTU_3904	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica	Fungi	96.744	95
OTU_96	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria pseudoamylolytica	Fungi	100	81
OTU_1686	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria pseudoamylolytica	Fungi	95.575	100
OTU_156	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	98.222	100
OTU_267	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	93.056	95
OTU_865	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	98.907	81
OTU_871	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	96.46	100
OTU_1279	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	89.13	100
OTU_3114	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	92	100
OTU_3330	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Fungi	99.111	100
OTU_232	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella luteola	Fungi	100	95
OTU_651	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella oryzae	Fungi	99.111	100
OTU_2562	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella oryzae	Fungi	98.238	100
