OTU,Kingdom,Phylum,Class,Order,Family,Genus,primary_lifestyle,Secondary_lifestyle,Endophytic_interaction_capability_template,Decay_substrate_template,Aquatic_habitat_template,Growth_form_template,Fruitbody_type_template,Hymenium_type_template
OTU_1081,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1083,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Plagiostoma,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1085,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1086,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Rachicladosporium,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1087,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1088,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,unspecified_saprotroph,0,0,"leaf/fruit/seed,soil,animal_material",0,filamentous_mycelium,0,0
OTU_1089,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1090,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1092,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Barbatosphaeria,Barbatosphaeria dryina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1094,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1095,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1097,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1098,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1099,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1100,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1105,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,0,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1107,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,0,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1111,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Montagnula,wood_saprotroph,0,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1112,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1113,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1114,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,wood_saprotroph,litter_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1115,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,lichen_parasite,fungal_decomposer,no_endophytic_capacity,"fungal_material,algal_material",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1116,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1117,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1119,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,none,none
OTU_1120,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Apiospora,plant_pathogen,0,0,leaf/fruit/seed,0,filamentous_mycelium,0,0
OTU_1121,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1122,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Neovaginatispora,wood_saprotroph,0,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1123,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,litter_saprotroph,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1124,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1126,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth
OTU_1128,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Lecania,lichenized,0,0,0,non-aquatic,thallus_photosynthetic,apothecium_(hymenium_on_surface),smooth
OTU_1129,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1131,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Neohendersonia,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1132,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1133,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1136,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,chasmothecium_(tiny_initially_closed_ascome_rupture_opening)_,closed
OTU_1137,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1138,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1139,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Rodwayella,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth
OTU_1140,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1141,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1146,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1147,Fungi,Ascomycota,Eurotiomycetes,Phaeomoniellales,Phaeomoniellaceae,Phaeomoniella,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,dimorphic_yeast,0,0
OTU_1148,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Tetraplosphaeriaceae,Tetraploa,litter_saprotroph,wood_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,0,0
OTU_1149,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1153,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,other,0
OTU_1154,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1155,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,Acremonium,unspecified_saprotroph,0,foliar_endophyte,"leaf/fruit/seed,soil,dung,animal_material",0,filamentous_mycelium,0,0
OTU_1157,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1160,Fungi,Ascomycota,Dothideomycetes,Myriangiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1161,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1163,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Acervuloseptoria,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1164,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1168,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1170,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1171,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Chrysosporium,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,0,0
OTU_1172,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1173,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thyronectria,plant_pathogen,0,0,0,0,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1174,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1175,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1177,Fungi,Ascomycota,Dothideomycetes,Bezerromycetales,Bezerromycetaceae,Bezerromyces,foliar_endophyte,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"cleistothecium_(closed,_spherical)",closed
OTU_1181,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1182,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,0,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1185,Fungi,Ascomycota,Leotiomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1189,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1193,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Plagiostoma,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1194,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1195,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setomelanomma,plant_pathogen,wood_saprotroph,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1196,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,plant_pathogen,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_1197,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1198,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,litter_saprotroph,wood_saprotroph,0,"wood,leaf/fruit/seed",partly_aquatic,filamentous_mycelium,other,0
OTU_1199,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,chasmothecium_(tiny_initially_closed_ascome_rupture_opening)_,closed
OTU_1200,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1204,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,wood_saprotroph,litter_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1208,Fungi,Ascomycota,Sordariomycetes,Xylariales,Leptosilliaceae,Leptosillia,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1209,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1210,Fungi,Ascomycota,Dothideomycetes,Hysteriales,Hysteriaceae,Hysterobrevium,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,hysterothecium_(opening_slith-like),closed
OTU_1211,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1212,Fungi,Ascomycota,Rutola,Rutola graminis,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1214,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,other,0
OTU_1216,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,plant_pathogen,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1219,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1220,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1221,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Retiarius,pollen_saprotroph,wood_saprotroph,0,pollen,non-aquatic,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth
OTU_1223,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1224,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,litter_saprotroph,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1225,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Paradictyoarthriniaceae,Xenomassariosphaeria,wood_saprotroph,0,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,other,0
OTU_1226,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neodidymelliopsis,litter_saprotroph,0,0,leaf/fruit/seed,0,0,0,0
OTU_1228,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Lapidomyces,unspecified_saprotroph,rock-inhabiting,0,soil,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1229,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Dissoconiaceae,Dissoconium,litter_saprotroph,plant_pathogen,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1230,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unspecified_saprotroph,0,foliar_endophyte,soil,partly_aquatic,filamentous_mycelium,0,0
OTU_1231,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,soil_saprotroph,rock-inhabiting,0,"leaf/fruit/seed,soil,animal_material",non-aquatic,dimorphic_yeast,0,0
OTU_1233,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1234,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1235,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Trichomerium,foliar_endophyte,litter_saprotroph,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_1237,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1239,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1240,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,plant_pathogen,wood_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1242,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1243,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1245,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,plant_pathogen,litter_saprotroph,no_endophytic_capacity,"wood,leaf/fruit/seed,roots,algal_material",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1246,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1247,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Crocicreas,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth
OTU_1248,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Microcyclospora,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1249,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1250,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1252,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea,root_endophyte,soil_saprotroph,root_endophyte_dark_septate,soil,non-aquatic,filamentous_mycelium,other,0
OTU_1253,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1254,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neocercospora,plant_pathogen,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1255,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1256,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1258,Fungi,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,unspecified_saprotroph,0,0,unspecified,non-aquatic,dimorphic_yeast,0,0
OTU_1260,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1261,Fungi,Ascomycota,Sordariomycetes,Xylariales,Monographella nivalis,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1263,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1266,Fungi,Ascomycota,Sordariomycetes,Diaporthales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1268,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1271,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,plant_pathogen,wood_saprotroph,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,0,0
OTU_1273,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Cadophora,litter_saprotroph,0,foliar_endophyte,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,0
OTU_1274,Fungi,Ascomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1276,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1280,Fungi,Ascomycota,Sordariomycetes,Xylariales,Graphostromataceae,Biscogniauxia,wood_saprotroph,foliar_endophyte,foliar_endophyte,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1281,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,litter_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_freshwater_(partly_non-aquatic),filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1282,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1284,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1285,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1287,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1288,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,wood_saprotroph,0,no_endophytic_capacity,wood,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1289,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1290,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1292,Fungi,Ascomycota,Dothideomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1294,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Bryochiton,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
OTU_1295,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,plant_pathogen,0,0,0,non-aquatic,dimorphic_yeast,0,0
OTU_1296,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Helminthosporium,plant_pathogen,0,0,0,non-aquatic,filamentous_mycelium,0,0
OTU_1299,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1300,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1301,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,plant_pathogen,litter_saprotroph,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed
